user,label
Train_20307,0
Train_40349,0
Train_01598,0
Train_16712,1
Train_37785,0
Train_18560,0
Train_22186,0
Train_42679,0
Train_23980,0
Train_21472,0
Train_40504,1
Train_10973,1
Train_01317,0
Train_07468,1
Train_14417,1
Train_13114,1
Train_39839,1
Train_43901,0
Train_29765,0
Train_19571,0
Train_19489,0
Train_11468,0
Train_31563,1
Train_05088,0
Train_31496,1
Train_25737,0
Train_26347,0
Train_11236,1
Train_21541,0
Train_10328,0
Train_32206,0
Train_00581,0
Train_34583,1
Train_45793,0
Train_09464,0
Train_21500,1
Train_15067,1
Train_05320,0
Train_02813,0
Train_44424,0
Train_18473,1
Train_35681,0
Train_16238,1
Train_23155,0
Train_33723,1
Train_22408,0
Train_19346,0
Train_31094,0
Train_03212,1
Train_47192,0
Train_36309,0
Train_04293,1
Train_09936,0
Train_37849,1
Train_11922,1
Train_07733,1
Train_15214,0
Train_15346,1
Train_03218,1
Train_01088,0
Train_30111,0
Train_34371,0
Train_07921,1
Train_30095,0
Train_12607,0
Train_06544,0
Train_11002,0
Train_43559,0
Train_09409,0
Train_04422,1
Train_00512,1
Train_15987,0
Train_32021,1
Train_21087,0
Train_15242,0
Train_09852,0
Train_42462,1
Train_07532,0
Train_24958,0
Train_07657,1
Train_41409,1
Train_02065,0
Train_15990,1
Train_30532,0
Train_34904,0
Train_39952,0
Train_31421,0
Train_06650,0
Train_47476,0
Train_07746,0
Train_03878,1
Train_47662,1
Train_37425,0
Train_14796,0
Train_20779,0
Train_03587,0
Train_40225,0
Train_08120,0
Train_27522,1
Train_19905,1
Train_43693,0
Train_09745,0
Train_41297,0
Train_05063,0
Train_11479,0
Train_26096,0
Train_36852,0
Train_25977,0
Train_27636,0
Train_08164,1
Train_00138,0
Train_36302,1
Train_03103,0
Train_22699,0
Train_27121,0
Train_02292,0
Train_46847,0
Train_08065,0
Train_33801,1
Train_05316,0
Train_33314,0
Train_32867,0
Train_08027,0
Train_45455,0
Train_01223,0
Train_25347,1
Train_18010,1
Train_01427,0
Train_05784,0
Train_03265,0
Train_42810,0
Train_43753,0
Train_41490,0
Train_26141,0
Train_00370,0
Train_03712,0
Train_28550,1
Train_39649,0
Train_00461,0
Train_41323,1
Train_20720,0
Train_15068,1
Train_15914,0
Train_03214,0
Train_07215,0
Train_15921,1
Train_12621,1
Train_11850,1
Train_36739,0
Train_30418,0
Train_05942,1
Train_22265,0
Train_45795,0
Train_24799,1
Train_41380,0
Train_21183,1
Train_14223,0
Train_21403,0
Train_44377,0
Train_02482,0
Train_32823,1
Train_31339,0
Train_37477,1
Train_03283,0
Train_40924,1
Train_15316,0
Train_45849,0
Train_31913,0
Train_14772,0
Train_02976,0
Train_43756,1
Train_21569,0
Train_32680,0
Train_38534,0
Train_39237,0
Train_41489,1
Train_02145,0
Train_23556,0
Train_29151,0
Train_04818,1
Train_10780,0
Train_01355,1
Train_39725,1
Train_25687,1
Train_32151,0
Train_28646,0
Train_28518,0
Train_19782,0
Train_39668,0
Train_36980,0
Train_41966,0
Train_33079,0
Train_37788,0
Train_33358,1
Train_07454,1
Train_25162,0
Train_47168,1
Train_14868,0
Train_08534,0
Train_33770,0
Train_15235,1
Train_07017,0
Train_19503,0
Train_17742,0
Train_33822,0
Train_42267,0
Train_05593,0
Train_24531,0
Train_20334,0
Train_13751,0
Train_03571,0
Train_41440,1
Train_01430,1
Train_23508,0
Train_04831,1
Train_37793,0
Train_02686,1
Train_00541,0
Train_40340,0
Train_10689,0
Train_40394,0
Train_01647,0
Train_09724,0
Train_35051,0
Train_18799,1
Train_03463,0
Train_23932,0
Train_40635,0
Train_30677,0
Train_04868,0
Train_26512,0
Train_14836,0
Train_39419,0
Train_37061,1
Train_05267,0
Train_43850,0
Train_08782,0
Train_11920,0
Train_04298,0
Train_04657,0
Train_00166,0
Train_14285,0
Train_08475,0
Train_01122,0
Train_30461,0
Train_13010,1
Train_30096,0
Train_12641,0
Train_33107,0
Train_42098,1
Train_29125,0
Train_10346,0
Train_44292,0
Train_15082,0
Train_24599,0
Train_18408,1
Train_06487,0
Train_46057,0
Train_33632,1
Train_31410,0
Train_21898,1
Train_35546,0
Train_09781,1
Train_03451,0
Train_14057,1
Train_33171,0
Train_19172,0
Train_14670,0
Train_00447,0
Train_07243,0
Train_22516,0
Train_18955,1
Train_11587,0
Train_21113,0
Train_37070,0
Train_47505,1
Train_28427,0
Train_04161,0
Train_01871,1
Train_38461,0
Train_33684,0
Train_13137,1
Train_42847,0
Train_37104,0
Train_45496,1
Train_34488,0
Train_12845,0
Train_45458,0
Train_44609,0
Train_21856,1
Train_46220,0
Train_30019,0
Train_37467,1
Train_15771,1
Train_21948,0
Train_42561,1
Train_42485,0
Train_20939,0
Train_35168,0
Train_24160,0
Train_43228,1
Train_34169,0
Train_04950,1
Train_06646,1
Train_19652,0
Train_08095,1
Train_09060,1
Train_31255,0
Train_37085,0
Train_40928,0
Train_28629,0
Train_42151,1
Train_15497,0
Train_01902,1
Train_28767,1
Train_16239,0
Train_35133,0
Train_03996,1
Train_40344,1
Train_08671,0
Train_19730,0
Train_14189,0
Train_18834,1
Train_43024,1
Train_01438,1
Train_22217,0
Train_24962,1
Train_45323,0
Train_43168,0
Train_02995,0
Train_24715,0
Train_33821,1
Train_23298,0
Train_10347,1
Train_09109,0
Train_08162,1
Train_00281,0
Train_30526,1
Train_00924,0
Train_32116,1
Train_09720,0
Train_15433,0
Train_40668,0
Train_23982,0
Train_27324,1
Train_25064,1
Train_38805,0
Train_12697,1
Train_11087,0
Train_42406,0
Train_12461,1
Train_05579,0
Train_06299,0
Train_27417,1
Train_40324,0
Train_31878,0
Train_31628,0
Train_01138,0
Train_02678,1
Train_34809,1
Train_27994,0
Train_47094,0
Train_31053,0
Train_34994,0
Train_04376,0
Train_11654,0
Train_24822,1
Train_23825,0
Train_42635,0
Train_22224,0
Train_41814,0
Train_01628,1
Train_17969,0
Train_44506,0
Train_29553,1
Train_45271,1
Train_21991,1
Train_43949,0
Train_26403,0
Train_42605,0
Train_45156,0
Train_46790,0
Train_43679,0
Train_38328,1
Train_34642,0
Train_04795,0
Train_34313,1
Train_12344,0
Train_37264,0
Train_31925,0
Train_18552,1
Train_45991,0
Train_18634,0
Train_19426,0
Train_09861,0
Train_36624,0
Train_15997,1
Train_02431,0
Train_46447,0
Train_19174,0
Train_04334,0
Train_34655,1
Train_24207,0
Train_10570,0
Train_15391,0
Train_18824,0
Train_14028,1
Train_14305,0
Train_14072,0
Train_35851,1
Train_17714,0
Train_03593,0
Train_32968,0
Train_23289,0
Train_32799,0
Train_13953,1
Train_19524,1
Train_11070,0
Train_16928,1
Train_07694,0
Train_15463,0
Train_23060,0
Train_31577,0
Train_44941,1
Train_19785,1
Train_01595,0
Train_34791,1
Train_37129,0
Train_20351,0
Train_02016,0
Train_09590,0
Train_17648,1
Train_36277,0
Train_05375,0
Train_10000,0
Train_44967,1
Train_30436,0
Train_47410,0
Train_18818,0
Train_12111,0
Train_09054,0
Train_23599,0
Train_45752,0
Train_12309,1
Train_24002,0
Train_01263,0
Train_27683,0
Train_06552,0
Train_41455,0
Train_20405,0
Train_42106,1
Train_26409,0
Train_33385,1
Train_42024,0
Train_15458,0
Train_30632,0
Train_13778,0
Train_02192,0
Train_10827,0
Train_14342,0
Train_35728,0
Train_13194,1
Train_41770,1
Train_07895,0
Train_47679,0
Train_02331,1
Train_23790,1
Train_21203,0
Train_04929,0
Train_02088,0
Train_11324,0
Train_16986,1
Train_38303,0
Train_29292,0
Train_42939,0
Train_18608,0
Train_21230,1
Train_31684,0
Train_15518,0
Train_19234,0
Train_11318,1
Train_36020,0
Train_02732,0
Train_42163,0
Train_23871,0
Train_15672,0
Train_36001,0
Train_04518,0
Train_32892,0
Train_44752,0
Train_25667,0
Train_00073,0
Train_40786,0
Train_25161,0
Train_18840,0
Train_31928,0
Train_24316,0
Train_44064,0
Train_38371,1
Train_43927,0
Train_33352,0
Train_22319,1
Train_28066,0
Train_25398,0
Train_03772,0
Train_40695,0
Train_34924,0
Train_17922,0
Train_13018,1
Train_10413,0
Train_14469,0
Train_23182,1
Train_14854,0
Train_22746,1
Train_45296,0
Train_36080,0
Train_31265,0
Train_22724,0
Train_26809,0
Train_32508,0
Train_01247,0
Train_36219,0
Train_30199,0
Train_28664,0
Train_01031,0
Train_37377,0
Train_09221,1
Train_30342,0
Train_17764,0
Train_20162,1
Train_20661,0
Train_27533,0
Train_18127,0
Train_35088,0
Train_01725,0
Train_37143,0
Train_44984,1
Train_12859,0
Train_24375,0
Train_11064,0
Train_45782,1
Train_11572,0
Train_40333,0
Train_42609,0
Train_33815,0
Train_03570,0
Train_15963,0
Train_29118,0
Train_26870,0
Train_22768,0
Train_35806,0
Train_12979,0
Train_29643,0
Train_41351,0
Train_02165,0
Train_41385,1
Train_29752,0
Train_21400,0
Train_05611,0
Train_15857,0
Train_22346,1
Train_17157,0
Train_31992,0
Train_29984,1
Train_21095,0
Train_15521,0
Train_35076,0
Train_44436,0
Train_33981,1
Train_29193,0
Train_26104,0
Train_09211,0
Train_38848,0
Train_40536,0
Train_06000,1
Train_07401,0
Train_41617,0
Train_14114,0
Train_11151,0
Train_35643,0
Train_02878,0
Train_41889,0
Train_46017,1
Train_27969,1
Train_14638,0
Train_16038,0
Train_11879,0
Train_04789,0
Train_23100,0
Train_46841,0
Train_01948,0
Train_28607,1
Train_36316,0
Train_37551,0
Train_07106,0
Train_16536,1
Train_43833,1
Train_16904,0
Train_36181,1
Train_47283,0
Train_10011,0
Train_37317,1
Train_39443,0
Train_14552,0
Train_00328,1
Train_26197,0
Train_30177,1
Train_25386,0
Train_02387,0
Train_27171,0
Train_44079,0
Train_45030,0
Train_30162,1
Train_43419,0
Train_39323,0
Train_34318,0
Train_46522,0
Train_36693,0
Train_47305,0
Train_17547,0
Train_20687,0
Train_00899,0
Train_42398,0
Train_13172,0
Train_37109,0
Train_03133,1
Train_18981,0
Train_16728,0
Train_09535,1
Train_20056,0
Train_28007,0
Train_22843,1
Train_30307,0
Train_31880,1
Train_02935,0
Train_39993,0
Train_11484,0
Train_25350,0
Train_36692,0
Train_46864,1
Train_27394,1
Train_22663,1
Train_26438,0
Train_12884,0
Train_47025,0
Train_20198,0
Train_09210,0
Train_11404,0
Train_42227,0
Train_43178,0
Train_46642,1
Train_38572,1
Train_00594,0
Train_42027,0
Train_02705,1
Train_00424,0
Train_24573,0
Train_15702,0
Train_02926,0
Train_17974,1
Train_40336,0
Train_47446,1
Train_30354,0
Train_03492,0
Train_37503,0
Train_47555,0
Train_13120,0
Train_42756,1
Train_27721,1
Train_07102,0
Train_14141,0
Train_45875,0
Train_17129,0
Train_44031,0
Train_08251,0
Train_17842,0
Train_35228,1
Train_08615,0
Train_22551,0
Train_24763,1
Train_27349,0
Train_18646,0
Train_28997,0
Train_23565,0
Train_38859,0
Train_32197,0
Train_15749,1
Train_01232,0
Train_13260,0
Train_35853,0
Train_17847,0
Train_46339,0
Train_35832,0
Train_44037,0
Train_34699,0
Train_30810,0
Train_25565,0
Train_14265,1
Train_33292,1
Train_20415,0
Train_36082,0
Train_28186,0
Train_10114,1
Train_20588,0
Train_00990,0
Train_12290,1
Train_25226,0
Train_23930,1
Train_20377,0
Train_25922,0
Train_38195,0
Train_37027,0
Train_01665,1
Train_01056,0
Train_28611,1
Train_29170,0
Train_03124,0
Train_15331,0
Train_11039,1
Train_41863,0
Train_15836,0
Train_37493,0
Train_44562,1
Train_06526,0
Train_01203,0
Train_08136,0
Train_32877,0
Train_47496,1
Train_40374,1
Train_16298,1
Train_06254,0
Train_12176,0
Train_30421,1
Train_42354,0
Train_46138,0
Train_10752,0
Train_38261,0
Train_28509,0
Train_08749,1
Train_38558,0
Train_22947,0
Train_23402,0
Train_42148,1
Train_08646,0
Train_16025,0
Train_24331,1
Train_35600,1
Train_43671,0
Train_41728,0
Train_03347,1
Train_40519,1
Train_05167,1
Train_20250,0
Train_45577,0
Train_13567,0
Train_20411,0
Train_17779,0
Train_18856,1
Train_24421,1
Train_18309,0
Train_06749,0
Train_42713,1
Train_01338,0
Train_30664,0
Train_45917,0
Train_41379,0
Train_26880,0
Train_38724,0
Train_37769,0
Train_10697,0
Train_28704,0
Train_16726,0
Train_35186,0
Train_46714,1
Train_19810,1
Train_36079,0
Train_07773,1
Train_45753,0
Train_20129,0
Train_34330,1
Train_45550,0
Train_37715,0
Train_42091,1
Train_21528,0
Train_16925,1
Train_17224,1
Train_22270,1
Train_13955,1
Train_13528,0
Train_39470,0
Train_29097,0
Train_03171,0
Train_22580,0
Train_43387,1
Train_22461,0
Train_32821,1
Train_39688,1
Train_21741,0
Train_18549,0
Train_40633,0
Train_25747,0
Train_32432,1
Train_11207,0
Train_28232,0
Train_28748,0
Train_29087,0
Train_47576,0
Train_36339,0
Train_20718,1
Train_07315,0
Train_05761,1
Train_39027,0
Train_25635,1
Train_22902,1
Train_30225,0
Train_24593,0
Train_15240,1
Train_00818,0
Train_34668,0
Train_06232,0
Train_39854,0
Train_33003,0
Train_32687,0
Train_20185,0
Train_08322,0
Train_40123,0
Train_05400,1
Train_07412,0
Train_27139,0
Train_21260,0
Train_30066,1
Train_38179,0
Train_37074,0
Train_06127,0
Train_22249,0
Train_12677,0
Train_33904,0
Train_25845,1
Train_12181,1
Train_43516,0
Train_27290,0
Train_40789,1
Train_22836,0
Train_38285,0
Train_24155,1
Train_34433,0
Train_37166,0
Train_35138,0
Train_30999,0
Train_18676,0
Train_45966,0
Train_10405,0
Train_01663,1
Train_05127,1
Train_38225,0
Train_08357,0
Train_45310,0
Train_20001,0
Train_37515,0
Train_07360,0
Train_19718,0
Train_21931,0
Train_24693,1
Train_23739,0
Train_29044,0
Train_33870,0
Train_39507,0
Train_25356,0
Train_35300,0
Train_06227,0
Train_41592,0
Train_25063,0
Train_15471,0
Train_28669,0
Train_02883,0
Train_16388,0
Train_07116,0
Train_05490,1
Train_11176,0
Train_43786,0
Train_16491,1
Train_20225,0
Train_28598,0
Train_29587,0
Train_26168,1
Train_38438,1
Train_15670,0
Train_39182,0
Train_16128,0
Train_37453,0
Train_28459,0
Train_18683,0
Train_08026,0
Train_17983,1
Train_27628,0
Train_05846,1
Train_13011,0
Train_02471,0
Train_41460,0
Train_09636,0
Train_09685,1
Train_29598,0
Train_42073,1
Train_32360,1
Train_42746,0
Train_02723,0
Train_05557,0
Train_12526,0
Train_25114,1
Train_01723,0
Train_18558,1
Train_12333,1
Train_07522,0
Train_40420,0
Train_23690,0
Train_23379,0
Train_42769,1
Train_13807,1
Train_35475,0
Train_28021,1
Train_16655,0
Train_06656,0
Train_23632,0
Train_35461,0
Train_11926,0
Train_30070,0
Train_14240,0
Train_29248,0
Train_35677,0
Train_27527,0
Train_19225,1
Train_22637,0
Train_13435,1
Train_03694,0
Train_35192,0
Train_16658,0
Train_16684,0
Train_06885,0
Train_35597,0
Train_47356,0
Train_04013,0
Train_45616,1
Train_30073,0
Train_15994,1
Train_05287,0
Train_40891,0
Train_47311,0
Train_15375,0
Train_47390,0
Train_42055,0
Train_18872,0
Train_44363,0
Train_20744,0
Train_10130,0
Train_37436,1
Train_22196,1
Train_43963,0
Train_32086,0
Train_16251,1
Train_33842,0
Train_15352,0
Train_40327,0
Train_13055,0
Train_19407,0
Train_29104,0
Train_05215,1
Train_18077,0
Train_47561,0
Train_10564,0
Train_21442,0
Train_33152,0
Train_23125,0
Train_27076,0
Train_12950,0
Train_13848,0
Train_43604,0
Train_20937,1
Train_06991,1
Train_32231,1
Train_37487,0
Train_03393,1
Train_41257,0
Train_22322,0
Train_33459,1
Train_13756,1
Train_10108,0
Train_20666,1
Train_44255,0
Train_35845,0
Train_36590,1
Train_35710,0
Train_28898,0
Train_31204,0
Train_38623,0
Train_38560,0
Train_24608,0
Train_44996,1
Train_07135,0
Train_38223,0
Train_35788,0
Train_13956,1
Train_15339,0
Train_34563,0
Train_28297,0
Train_04003,0
Train_02260,0
Train_46472,0
Train_25656,0
Train_44107,1
Train_30535,0
Train_23574,1
Train_13147,0
Train_12227,0
Train_22739,0
Train_15267,0
Train_07181,0
Train_34097,0
Train_16717,1
Train_21943,0
Train_03969,0
Train_08144,1
Train_24325,0
Train_26800,0
Train_09238,1
Train_33456,0
Train_21197,0
Train_16794,0
Train_44163,1
Train_16972,0
Train_16140,0
Train_45121,1
Train_08847,0
Train_17217,0
Train_12498,0
Train_39736,0
Train_03849,0
Train_30814,0
Train_18770,0
Train_10964,0
Train_00788,0
Train_44476,1
Train_00821,0
Train_45610,0
Train_39827,0
Train_23431,0
Train_42084,1
Train_18790,1
Train_00256,0
Train_13021,0
Train_18929,1
Train_44926,0
Train_10489,0
Train_39940,0
Train_16350,0
Train_22258,0
Train_09845,1
Train_21495,0
Train_30258,0
Train_35756,0
Train_14623,0
Train_02002,0
Train_17793,0
Train_22953,0
Train_08824,0
Train_21888,1
Train_29941,0
Train_25532,0
Train_07362,1
Train_06111,0
Train_00059,0
Train_00822,1
Train_20060,0
Train_00038,0
Train_21195,0
Train_43919,0
Train_03689,0
Train_40656,0
Train_24839,0
Train_18564,0
Train_21257,1
Train_11915,1
Train_21115,0
Train_35848,1
Train_21415,0
Train_44293,0
Train_06062,0
Train_09101,0
Train_03700,0
Train_40429,0
Train_19198,0
Train_27737,0
Train_23139,0
Train_41554,1
Train_06883,0
Train_45331,0
Train_08813,1
Train_36509,0
Train_39430,1
Train_16705,0
Train_26661,0
Train_21752,0
Train_40627,0
Train_24890,0
Train_29471,1
Train_03950,0
Train_45733,0
Train_38033,1
Train_39078,1
Train_39186,0
Train_13450,0
Train_13917,1
Train_31020,0
Train_36168,0
Train_47187,0
Train_18970,1
Train_37668,0
Train_27463,1
Train_41902,0
Train_34240,0
Train_13842,0
Train_26472,0
Train_43250,0
Train_08587,1
Train_03336,1
Train_06415,1
Train_43978,1
Train_30850,0
Train_05227,0
Train_42492,0
Train_33065,0
Train_19540,0
Train_46172,0
Train_33750,0
Train_14245,1
Train_04303,1
Train_43514,0
Train_06360,1
Train_20285,0
Train_25435,0
Train_11141,1
Train_35325,0
Train_01246,0
Train_21492,0
Train_20473,0
Train_05468,0
Train_37517,0
Train_34767,0
Train_40688,0
Train_42012,1
Train_08808,0
Train_39753,0
Train_29903,1
Train_36844,1
Train_24069,1
Train_23663,0
Train_47345,0
Train_27314,0
Train_35267,0
Train_19204,0
Train_03184,1
Train_00308,0
Train_35947,0
Train_25549,0
Train_07168,1
Train_39239,0
Train_45314,0
Train_09356,0
Train_46819,0
Train_35927,0
Train_36846,1
Train_01708,0
Train_23878,1
Train_01227,0
Train_07565,0
Train_43408,1
Train_18805,0
Train_16542,0
Train_35646,0
Train_19567,0
Train_45711,0
Train_38125,1
Train_40948,0
Train_07380,0
Train_35070,0
Train_47369,0
Train_24858,0
Train_13753,0
Train_38678,1
Train_30790,0
Train_11712,0
Train_30669,0
Train_08517,0
Train_35021,1
Train_23926,0
Train_35951,0
Train_05199,0
Train_39205,0
Train_33486,0
Train_22720,0
Train_24627,0
Train_44251,0
Train_27341,0
Train_13459,0
Train_27429,0
Train_29576,1
Train_12486,0
Train_24001,0
Train_31724,0
Train_42556,1
Train_33406,0
Train_15154,0
Train_43498,0
Train_33823,0
Train_00905,1
Train_41364,1
Train_46755,0
Train_07348,0
Train_02273,0
Train_18368,0
Train_13193,1
Train_23341,0
Train_46379,1
Train_43655,0
Train_35614,0
Train_24389,0
Train_07747,1
Train_38996,0
Train_27354,1
Train_20811,0
Train_40047,1
Train_28248,0
Train_43900,0
Train_46931,0
Train_41437,1
Train_45947,0
Train_37460,0
Train_27226,0
Train_28281,0
Train_00348,0
Train_36306,1
Train_00901,0
Train_22862,0
Train_15343,1
Train_20647,1
Train_11538,1
Train_34988,0
Train_07997,1
Train_01318,1
Train_44193,0
Train_26416,1
Train_09970,1
Train_46846,1
Train_32997,1
Train_37993,1
Train_20830,0
Train_35560,0
Train_07910,0
Train_33851,0
Train_13823,1
Train_42663,1
Train_25981,0
Train_44965,1
Train_10815,0
Train_28752,0
Train_21043,1
Train_36414,0
Train_21054,0
Train_35485,0
Train_03292,0
Train_18146,0
Train_17699,1
Train_42558,0
Train_13922,1
Train_21139,0
Train_05564,0
Train_22175,0
Train_12222,1
Train_35039,0
Train_27082,0
Train_19270,0
Train_17734,0
Train_04535,0
Train_16480,0
Train_31192,0
Train_28188,0
Train_25527,0
Train_04337,0
Train_42261,0
Train_17888,0
Train_23200,0
Train_09272,1
Train_42611,0
Train_40520,0
Train_45702,1
Train_26553,0
Train_20699,0
Train_44348,0
Train_26371,1
Train_38264,0
Train_47265,0
Train_27480,0
Train_04179,0
Train_07623,0
Train_02782,1
Train_24740,0
Train_06721,0
Train_12105,0
Train_27369,0
Train_40877,0
Train_12081,0
Train_45320,1
Train_29424,1
Train_03521,0
Train_45865,0
Train_31166,1
Train_28570,0
Train_24783,0
Train_27257,0
Train_21088,1
Train_20288,0
Train_04765,0
Train_10535,0
Train_19093,1
Train_02718,0
Train_25475,0
Train_38002,0
Train_02960,0
Train_35787,0
Train_36561,0
Train_14699,0
Train_33578,0
Train_21527,0
Train_25368,0
Train_25016,0
Train_44049,1
Train_46587,0
Train_01111,1
Train_29974,0
Train_16011,1
Train_02414,0
Train_47745,1
Train_14430,0
Train_00837,0
Train_03633,0
Train_35294,0
Train_25210,0
Train_16312,0
Train_45982,1
Train_30812,1
Train_37090,0
Train_04817,1
Train_08669,0
Train_37639,0
Train_42895,0
Train_26436,0
Train_04871,0
Train_35716,1
Train_02104,0
Train_00172,0
Train_04338,1
Train_13690,0
Train_33881,0
Train_33700,0
Train_07060,0
Train_05644,0
Train_21784,1
Train_43948,1
Train_12771,0
Train_22575,0
Train_26906,0
Train_36324,0
Train_32597,0
Train_32822,0
Train_46245,0
Train_45876,1
Train_06723,1
Train_16391,0
Train_37697,1
Train_09979,0
Train_37546,0
Train_33992,0
Train_39707,0
Train_03624,0
Train_14746,0
Train_02200,1
Train_44905,0
Train_16063,0
Train_38679,0
Train_01411,1
Train_16656,0
Train_39007,0
Train_28370,0
Train_22308,0
Train_35702,0
Train_28368,0
Train_18086,1
Train_46082,0
Train_11505,0
Train_03976,0
Train_09042,0
Train_16191,0
Train_25535,0
Train_17436,1
Train_08811,0
Train_09302,0
Train_38450,0
Train_19606,1
Train_39994,0
Train_17508,0
Train_00527,0
Train_22680,0
Train_15482,1
Train_06482,0
Train_24345,0
Train_27688,0
Train_41760,0
Train_40230,0
Train_27413,0
Train_20716,0
Train_13653,0
Train_31079,1
Train_02398,0
Train_05448,0
Train_10690,0
Train_13960,0
Train_05957,1
Train_05655,0
Train_19641,0
Train_41887,0
Train_47101,0
Train_32189,1
Train_44341,0
Train_35370,0
Train_03234,0
Train_07557,1
Train_01753,0
Train_11589,1
Train_46914,0
Train_04652,1
Train_39732,0
Train_42571,1
Train_35512,0
Train_01638,0
Train_38277,0
Train_39116,0
Train_15490,0
Train_47060,0
Train_47095,0
Train_16989,0
Train_17432,0
Train_23345,0
Train_20751,1
Train_34660,1
Train_14496,0
Train_29369,1
Train_39897,0
Train_06536,0
Train_03756,1
Train_02178,0
Train_00378,0
Train_23941,1
Train_04318,0
Train_35326,0
Train_12787,0
Train_40848,0
Train_46791,0
Train_22778,0
Train_21275,0
Train_05360,1
Train_11036,0
Train_04491,0
Train_01266,1
Train_03785,0
Train_04965,1
Train_22131,0
Train_41942,1
Train_03284,1
Train_07123,1
Train_11164,0
Train_34541,0
Train_19816,0
Train_45136,1
Train_23246,0
Train_16581,0
Train_26608,1
Train_07406,1
Train_14350,0
Train_38299,0
Train_07361,0
Train_45823,0
Train_27833,0
Train_25753,0
Train_38514,0
Train_41466,0
Train_06184,0
Train_44102,0
Train_24019,0
Train_14010,0
Train_37705,1
Train_20171,0
Train_32960,0
Train_43037,0
Train_08156,0
Train_24276,0
Train_04750,0
Train_06592,0
Train_03038,1
Train_29216,1
Train_32039,0
Train_08358,0
Train_08268,0
Train_38462,0
Train_41992,0
Train_24425,0
Train_45361,0
Train_26927,0
Train_41262,1
Train_18962,0
Train_00069,0
Train_36517,1
Train_26186,0
Train_30567,1
Train_09967,0
Train_05814,1
Train_18949,0
Train_37337,0
Train_10575,0
Train_27264,0
Train_00633,0
Train_39631,1
Train_34078,0
Train_21604,0
Train_34925,0
Train_03111,0
Train_34586,0
Train_21060,0
Train_05329,0
Train_19508,0
Train_18875,0
Train_28131,0
Train_00763,0
Train_01033,0
Train_17082,0
Train_39067,1
Train_08737,0
Train_14961,0
Train_18413,0
Train_31420,0
Train_10010,0
Train_10284,0
Train_19735,0
Train_43997,0
Train_27936,0
Train_46201,1
Train_15635,0
Train_37869,1
Train_19119,0
Train_25872,0
Train_31950,0
Train_39673,0
Train_23545,0
Train_44989,0
Train_18926,0
Train_16202,0
Train_20392,1
Train_15579,0
Train_35241,1
Train_05546,0
Train_27001,1
Train_35484,0
Train_32698,0
Train_10320,0
Train_06842,0
Train_07221,0
Train_08181,0
Train_02140,0
Train_08561,0
Train_21262,0
Train_31512,0
Train_19184,0
Train_16817,0
Train_42108,0
Train_46419,0
Train_00450,1
Train_17959,0
Train_24428,0
Train_01057,0
Train_07002,0
Train_34206,0
Train_08875,0
Train_34758,1
Train_22455,0
Train_09423,0
Train_36002,1
Train_10023,0
Train_23290,0
Train_33396,0
Train_38586,0
Train_20452,1
Train_10006,0
Train_20652,0
Train_30602,0
Train_05220,0
Train_32768,0
Train_30227,0
Train_18468,0
Train_16897,0
Train_22169,0
Train_24950,0
Train_02762,0
Train_13737,0
Train_25370,0
Train_39847,0
Train_01605,1
Train_44114,0
Train_06581,0
Train_01123,0
Train_09500,0
Train_36433,0
Train_01770,0
Train_05370,0
Train_18213,0
Train_17576,0
Train_14881,0
Train_41826,0
Train_24150,0
Train_22671,0
Train_01712,0
Train_40754,0
Train_25901,0
Train_09513,1
Train_23192,0
Train_46543,0
Train_06913,0
Train_39045,1
Train_25815,0
Train_04320,0
Train_09435,0
Train_06113,0
Train_17147,0
Train_34905,0
Train_07788,0
Train_18375,0
Train_33957,0
Train_26877,0
Train_14760,0
Train_12389,1
Train_05050,0
Train_46794,0
Train_19095,0
Train_20137,0
Train_02035,0
Train_26000,0
Train_01417,0
Train_11083,0
Train_45060,0
Train_33914,0
Train_06341,0
Train_22945,0
Train_16435,0
Train_07609,1
Train_25823,0
Train_18075,0
Train_37242,0
Train_12057,0
Train_13314,0
Train_24590,0
Train_33323,0
Train_08943,0
Train_05600,0
Train_25300,0
Train_44023,0
Train_42851,0
Train_33691,0
Train_16244,0
Train_43084,1
Train_12420,1
Train_17486,1
Train_30469,0
Train_22880,0
Train_33048,0
Train_10652,0
Train_43458,0
Train_07309,0
Train_39139,0
Train_28675,0
Train_16640,0
Train_10350,0
Train_23357,0
Train_44491,0
Train_36012,0
Train_11568,0
Train_44230,0
Train_11526,1
Train_38068,1
Train_21191,0
Train_10291,0
Train_34007,0
Train_23969,1
Train_11312,0
Train_09874,0
Train_03441,0
Train_32565,0
Train_32246,0
Train_33234,0
Train_06594,0
Train_22080,0
Train_25538,0
Train_24530,0
Train_40186,0
Train_43045,1
Train_25433,1
Train_27957,0
Train_10103,1
Train_05922,1
Train_41318,1
Train_09767,0
Train_29304,0
Train_07365,1
Train_46404,0
Train_11791,1
Train_46184,0
Train_21309,0
Train_03534,0
Train_08810,0
Train_09266,1
Train_12262,0
Train_33626,0
Train_26393,0
Train_00077,0
Train_22178,1
Train_40252,1
Train_44488,1
Train_11802,0
Train_19403,0
Train_41438,1
Train_23888,0
Train_46329,0
Train_06525,0
Train_18522,0
Train_19320,0
Train_33558,0
Train_27075,1
Train_34113,0
Train_07651,1
Train_33409,1
Train_03260,0
Train_05240,1
Train_02616,1
